"","Neighborhood","Airbnb","Date","City","ZRI","ZRI_City"
"1405","Flatiron District.(New York)",169,2016-12-01,"New York, NY",4250,2392
"1406","Flatiron District.(New York)",166,2016-11-01,"New York, NY",4301,2388
"1407","Flatiron District.(New York)",166,2016-10-01,"New York, NY",4354,2384
"1408","Flatiron District.(New York)",163,2016-09-01,"New York, NY",4403,2387
"1409","Flatiron District.(New York)",161,2016-08-01,"New York, NY",4457,2396
"1410","Flatiron District.(New York)",160,2016-07-01,"New York, NY",4489,2407
"1411","Flatiron District.(New York)",157,2016-06-01,"New York, NY",4492,2415
"1412","Flatiron District.(New York)",152,2016-05-01,"New York, NY",4485,2419
"1413","Flatiron District.(New York)",150,2016-04-01,"New York, NY",4467,2421
"1414","Flatiron District.(New York)",139,2016-03-01,"New York, NY",4409,2418
"1415","Flatiron District.(New York)",137,2016-02-01,"New York, NY",4345,2409
"1416","Flatiron District.(New York)",130,2016-01-01,"New York, NY",4253,2399
"1417","Auburndale.(New York)",0,2016-12-01,"New York, NY",2463,2392
"1418","Auburndale.(New York)",0,2016-11-01,"New York, NY",2468,2388
"1419","Auburndale.(New York)",0,2016-10-01,"New York, NY",2454,2384
"1420","Auburndale.(New York)",0,2016-09-01,"New York, NY",2454,2387
"1421","Auburndale.(New York)",0,2016-08-01,"New York, NY",2455,2396
"1422","Auburndale.(New York)",0,2016-07-01,"New York, NY",2454,2407
"1423","Auburndale.(New York)",0,2016-06-01,"New York, NY",2437,2415
"1424","Auburndale.(New York)",0,2016-05-01,"New York, NY",2413,2419
"1425","Auburndale.(New York)",0,2016-04-01,"New York, NY",2399,2421
"1426","Auburndale.(New York)",0,2016-03-01,"New York, NY",2394,2418
"1427","Auburndale.(New York)",0,2016-02-01,"New York, NY",2396,2409
"1428","Auburndale.(New York)",0,2016-01-01,"New York, NY",2400,2399
"1429","Brighton Beach.(New York)",22,2016-12-01,"New York, NY",2261,2392
"1430","Brighton Beach.(New York)",22,2016-11-01,"New York, NY",2245,2388
"1431","Brighton Beach.(New York)",22,2016-10-01,"New York, NY",2239,2384
"1432","Brighton Beach.(New York)",22,2016-09-01,"New York, NY",2234,2387
"1433","Brighton Beach.(New York)",21,2016-08-01,"New York, NY",2235,2396
"1434","Brighton Beach.(New York)",21,2016-07-01,"New York, NY",2240,2407
"1435","Brighton Beach.(New York)",21,2016-06-01,"New York, NY",2250,2415
"1436","Brighton Beach.(New York)",21,2016-05-01,"New York, NY",2255,2419
"1437","Brighton Beach.(New York)",20,2016-04-01,"New York, NY",2247,2421
"1438","Brighton Beach.(New York)",20,2016-03-01,"New York, NY",2236,2418
"1439","Brighton Beach.(New York)",20,2016-02-01,"New York, NY",2224,2409
"1440","Brighton Beach.(New York)",20,2016-01-01,"New York, NY",2216,2399
"1441","Briarwood.(New York)",0,2016-12-01,"New York, NY",2142,2392
"1442","Briarwood.(New York)",0,2016-11-01,"New York, NY",2130,2388
"1443","Briarwood.(New York)",0,2016-10-01,"New York, NY",2116,2384
"1444","Briarwood.(New York)",0,2016-09-01,"New York, NY",2116,2387
"1445","Briarwood.(New York)",0,2016-08-01,"New York, NY",2138,2396
"1446","Briarwood.(New York)",0,2016-07-01,"New York, NY",2162,2407
"1447","Briarwood.(New York)",0,2016-06-01,"New York, NY",2179,2415
"1448","Briarwood.(New York)",0,2016-05-01,"New York, NY",2183,2419
"1449","Briarwood.(New York)",0,2016-04-01,"New York, NY",2180,2421
"1450","Briarwood.(New York)",0,2016-03-01,"New York, NY",2171,2418
"1451","Briarwood.(New York)",0,2016-02-01,"New York, NY",2160,2409
"1452","Briarwood.(New York)",0,2016-01-01,"New York, NY",2154,2399
"1453","Financial District.(New York)",317,2016-12-01,"New York, NY",3791,2392
"1454","Financial District.(New York)",313,2016-11-01,"New York, NY",3809,2388
"1455","Financial District.(New York)",310,2016-10-01,"New York, NY",3814,2384
"1456","Financial District.(New York)",310,2016-09-01,"New York, NY",3817,2387
"1457","Financial District.(New York)",306,2016-08-01,"New York, NY",3834,2396
"1458","Financial District.(New York)",302,2016-07-01,"New York, NY",3848,2407
"1459","Financial District.(New York)",298,2016-06-01,"New York, NY",3850,2415
"1460","Financial District.(New York)",289,2016-05-01,"New York, NY",3837,2419
"1461","Financial District.(New York)",283,2016-04-01,"New York, NY",3819,2421
"1462","Financial District.(New York)",273,2016-03-01,"New York, NY",3803,2418
"1463","Financial District.(New York)",270,2016-02-01,"New York, NY",3798,2409
"1464","Financial District.(New York)",267,2016-01-01,"New York, NY",3775,2399
"1465","Clinton.(New York)",0,2016-12-01,"New York, NY",3615,2392
"1466","Clinton.(New York)",0,2016-11-01,"New York, NY",3620,2388
"1467","Clinton.(New York)",0,2016-10-01,"New York, NY",3636,2384
"1468","Clinton.(New York)",0,2016-09-01,"New York, NY",3654,2387
"1469","Clinton.(New York)",0,2016-08-01,"New York, NY",3674,2396
"1470","Clinton.(New York)",0,2016-07-01,"New York, NY",3685,2407
"1471","Clinton.(New York)",0,2016-06-01,"New York, NY",3678,2415
"1472","Clinton.(New York)",0,2016-05-01,"New York, NY",3679,2419
"1473","Clinton.(New York)",0,2016-04-01,"New York, NY",3661,2421
"1474","Clinton.(New York)",0,2016-03-01,"New York, NY",3651,2418
"1475","Clinton.(New York)",0,2016-02-01,"New York, NY",3637,2409
"1476","Clinton.(New York)",0,2016-01-01,"New York, NY",3628,2399
"1477","Fort Hamilton.(New York)",0,2016-12-01,"New York, NY",2253,2392
"1478","Fort Hamilton.(New York)",0,2016-11-01,"New York, NY",2244,2388
"1479","Fort Hamilton.(New York)",0,2016-10-01,"New York, NY",2232,2384
"1480","Fort Hamilton.(New York)",0,2016-09-01,"New York, NY",2219,2387
"1481","Fort Hamilton.(New York)",0,2016-08-01,"New York, NY",2215,2396
"1482","Fort Hamilton.(New York)",0,2016-07-01,"New York, NY",2221,2407
"1483","Fort Hamilton.(New York)",0,2016-06-01,"New York, NY",2230,2415
"1484","Fort Hamilton.(New York)",0,2016-05-01,"New York, NY",2246,2419
"1485","Fort Hamilton.(New York)",0,2016-04-01,"New York, NY",2253,2421
"1486","Fort Hamilton.(New York)",0,2016-03-01,"New York, NY",2249,2418
"1487","Fort Hamilton.(New York)",0,2016-02-01,"New York, NY",2222,2409
"1488","Fort Hamilton.(New York)",0,2016-01-01,"New York, NY",2205,2399
"1489","Bellerose.(New York)",0,2016-12-01,"New York, NY",2308,2392
"1490","Bellerose.(New York)",0,2016-11-01,"New York, NY",2300,2388
"1491","Bellerose.(New York)",0,2016-10-01,"New York, NY",2280,2384
"1492","Bellerose.(New York)",0,2016-09-01,"New York, NY",2288,2387
"1493","Bellerose.(New York)",0,2016-08-01,"New York, NY",2300,2396
"1494","Bellerose.(New York)",0,2016-07-01,"New York, NY",2310,2407
"1495","Bellerose.(New York)",0,2016-06-01,"New York, NY",2309,2415
"1496","Bellerose.(New York)",0,2016-05-01,"New York, NY",2303,2419
"1497","Bellerose.(New York)",0,2016-04-01,"New York, NY",2303,2421
"1498","Bellerose.(New York)",0,2016-03-01,"New York, NY",2291,2418
"1499","Bellerose.(New York)",0,2016-02-01,"New York, NY",2295,2409
"1500","Bellerose.(New York)",0,2016-01-01,"New York, NY",2298,2399
"1501","Homecrest.(New York)",0,2016-12-01,"New York, NY",2234,2392
"1502","Homecrest.(New York)",0,2016-11-01,"New York, NY",2221,2388
"1503","Homecrest.(New York)",0,2016-10-01,"New York, NY",2211,2384
"1504","Homecrest.(New York)",0,2016-09-01,"New York, NY",2199,2387
"1505","Homecrest.(New York)",0,2016-08-01,"New York, NY",2192,2396
"1506","Homecrest.(New York)",0,2016-07-01,"New York, NY",2187,2407
"1507","Homecrest.(New York)",0,2016-06-01,"New York, NY",2185,2415
"1508","Homecrest.(New York)",0,2016-05-01,"New York, NY",2178,2419
"1509","Homecrest.(New York)",0,2016-04-01,"New York, NY",2166,2421
"1510","Homecrest.(New York)",0,2016-03-01,"New York, NY",2158,2418
"1511","Homecrest.(New York)",0,2016-02-01,"New York, NY",2144,2409
"1512","Homecrest.(New York)",0,2016-01-01,"New York, NY",2139,2399
"1513","Middle Village.(New York)",17,2016-12-01,"New York, NY",2278,2392
"1514","Middle Village.(New York)",16,2016-11-01,"New York, NY",2284,2388
"1515","Middle Village.(New York)",16,2016-10-01,"New York, NY",2285,2384
"1516","Middle Village.(New York)",16,2016-09-01,"New York, NY",2303,2387
"1517","Middle Village.(New York)",15,2016-08-01,"New York, NY",2332,2396
"1518","Middle Village.(New York)",15,2016-07-01,"New York, NY",2351,2407
"1519","Middle Village.(New York)",15,2016-06-01,"New York, NY",2352,2415
"1520","Middle Village.(New York)",15,2016-05-01,"New York, NY",2341,2419
"1521","Middle Village.(New York)",15,2016-04-01,"New York, NY",2323,2421
"1522","Middle Village.(New York)",15,2016-03-01,"New York, NY",2302,2418
"1523","Middle Village.(New York)",15,2016-02-01,"New York, NY",2299,2409
"1524","Middle Village.(New York)",15,2016-01-01,"New York, NY",2301,2399
"1525","Prospect Lefferts Gardens.(New York)",0,2016-12-01,"New York, NY",2280,2392
"1526","Prospect Lefferts Gardens.(New York)",0,2016-11-01,"New York, NY",2277,2388
"1527","Prospect Lefferts Gardens.(New York)",0,2016-10-01,"New York, NY",2271,2384
"1528","Prospect Lefferts Gardens.(New York)",0,2016-09-01,"New York, NY",2262,2387
"1529","Prospect Lefferts Gardens.(New York)",0,2016-08-01,"New York, NY",2260,2396
"1530","Prospect Lefferts Gardens.(New York)",0,2016-07-01,"New York, NY",2257,2407
"1531","Prospect Lefferts Gardens.(New York)",0,2016-06-01,"New York, NY",2254,2415
"1532","Prospect Lefferts Gardens.(New York)",0,2016-05-01,"New York, NY",2251,2419
"1533","Prospect Lefferts Gardens.(New York)",0,2016-04-01,"New York, NY",2249,2421
"1534","Prospect Lefferts Gardens.(New York)",0,2016-03-01,"New York, NY",2253,2418
"1535","Prospect Lefferts Gardens.(New York)",0,2016-02-01,"New York, NY",2252,2409
"1536","Prospect Lefferts Gardens.(New York)",0,2016-01-01,"New York, NY",2251,2399
"1537","Glendale.(New York)",10,2016-12-01,"New York, NY",2222,2392
"1538","Glendale.(New York)",10,2016-11-01,"New York, NY",2218,2388
"1539","Glendale.(New York)",10,2016-10-01,"New York, NY",2220,2384
"1540","Glendale.(New York)",9,2016-09-01,"New York, NY",2237,2387
"1541","Glendale.(New York)",4,2016-08-01,"New York, NY",2269,2396
"1542","Glendale.(New York)",4,2016-07-01,"New York, NY",2292,2407
"1543","Glendale.(New York)",4,2016-06-01,"New York, NY",2296,2415
"1544","Glendale.(New York)",4,2016-05-01,"New York, NY",2294,2419
"1545","Glendale.(New York)",4,2016-04-01,"New York, NY",2286,2421
"1546","Glendale.(New York)",4,2016-03-01,"New York, NY",2275,2418
"1547","Glendale.(New York)",3,2016-02-01,"New York, NY",2265,2409
"1548","Glendale.(New York)",3,2016-01-01,"New York, NY",2250,2399
"1549","Rochdale.(New York)",0,2016-12-01,"New York, NY",2190,2392
"1550","Rochdale.(New York)",0,2016-11-01,"New York, NY",2185,2388
"1551","Rochdale.(New York)",0,2016-10-01,"New York, NY",2169,2384
"1552","Rochdale.(New York)",0,2016-09-01,"New York, NY",2166,2387
"1553","Rochdale.(New York)",0,2016-08-01,"New York, NY",2162,2396
"1554","Rochdale.(New York)",0,2016-07-01,"New York, NY",2164,2407
"1555","Rochdale.(New York)",0,2016-06-01,"New York, NY",2152,2415
"1556","Rochdale.(New York)",0,2016-05-01,"New York, NY",2147,2419
"1557","Rochdale.(New York)",0,2016-04-01,"New York, NY",2134,2421
"1558","Rochdale.(New York)",0,2016-03-01,"New York, NY",2132,2418
"1559","Rochdale.(New York)",0,2016-02-01,"New York, NY",2122,2409
"1560","Rochdale.(New York)",0,2016-01-01,"New York, NY",2112,2399
"1561","Kingsbridge.(New York)",11,2016-12-01,"New York, NY",1727,2392
"1562","Kingsbridge.(New York)",11,2016-11-01,"New York, NY",1740,2388
"1563","Kingsbridge.(New York)",11,2016-10-01,"New York, NY",1746,2384
"1564","Kingsbridge.(New York)",11,2016-09-01,"New York, NY",1755,2387
"1565","Kingsbridge.(New York)",10,2016-08-01,"New York, NY",1759,2396
"1566","Kingsbridge.(New York)",9,2016-07-01,"New York, NY",1764,2407
"1567","Kingsbridge.(New York)",8,2016-06-01,"New York, NY",1764,2415
"1568","Kingsbridge.(New York)",8,2016-05-01,"New York, NY",1770,2419
"1569","Kingsbridge.(New York)",8,2016-04-01,"New York, NY",1784,2421
"1570","Kingsbridge.(New York)",8,2016-03-01,"New York, NY",1797,2418
"1571","Kingsbridge.(New York)",8,2016-02-01,"New York, NY",1804,2409
"1572","Kingsbridge.(New York)",7,2016-01-01,"New York, NY",1803,2399
"1573","Greenpoint.(New York)",832,2016-12-01,"New York, NY",2839,2392
"1574","Greenpoint.(New York)",829,2016-11-01,"New York, NY",2823,2388
"1575","Greenpoint.(New York)",823,2016-10-01,"New York, NY",2823,2384
"1576","Greenpoint.(New York)",821,2016-09-01,"New York, NY",2818,2387
"1577","Greenpoint.(New York)",816,2016-08-01,"New York, NY",2807,2396
"1578","Greenpoint.(New York)",806,2016-07-01,"New York, NY",2788,2407
"1579","Greenpoint.(New York)",803,2016-06-01,"New York, NY",2769,2415
"1580","Greenpoint.(New York)",792,2016-05-01,"New York, NY",2764,2419
"1581","Greenpoint.(New York)",788,2016-04-01,"New York, NY",2779,2421
"1582","Greenpoint.(New York)",782,2016-03-01,"New York, NY",2805,2418
"1583","Greenpoint.(New York)",768,2016-02-01,"New York, NY",2813,2409
"1584","Greenpoint.(New York)",758,2016-01-01,"New York, NY",2804,2399
"1585","Greenwood.(New York)",0,2016-12-01,"New York, NY",2468,2392
"1586","Greenwood.(New York)",0,2016-11-01,"New York, NY",2472,2388
"1587","Greenwood.(New York)",0,2016-10-01,"New York, NY",2468,2384
"1588","Greenwood.(New York)",0,2016-09-01,"New York, NY",2464,2387
"1589","Greenwood.(New York)",0,2016-08-01,"New York, NY",2464,2396
"1590","Greenwood.(New York)",0,2016-07-01,"New York, NY",2471,2407
"1591","Greenwood.(New York)",0,2016-06-01,"New York, NY",2491,2415
"1592","Greenwood.(New York)",0,2016-05-01,"New York, NY",2511,2419
"1593","Greenwood.(New York)",0,2016-04-01,"New York, NY",2522,2421
"1594","Greenwood.(New York)",0,2016-03-01,"New York, NY",2529,2418
"1595","Greenwood.(New York)",0,2016-02-01,"New York, NY",2527,2409
"1596","Greenwood.(New York)",0,2016-01-01,"New York, NY",2528,2399
"1597","Fort Greene.(New York)",347,2016-12-01,"New York, NY",2808,2392
"1598","Fort Greene.(New York)",347,2016-11-01,"New York, NY",2806,2388
"1599","Fort Greene.(New York)",342,2016-10-01,"New York, NY",2803,2384
"1600","Fort Greene.(New York)",340,2016-09-01,"New York, NY",2799,2387
"1601","Fort Greene.(New York)",338,2016-08-01,"New York, NY",2804,2396
"1602","Fort Greene.(New York)",335,2016-07-01,"New York, NY",2815,2407
"1603","Fort Greene.(New York)",334,2016-06-01,"New York, NY",2821,2415
"1604","Fort Greene.(New York)",333,2016-05-01,"New York, NY",2832,2419
"1605","Fort Greene.(New York)",330,2016-04-01,"New York, NY",2839,2421
"1606","Fort Greene.(New York)",325,2016-03-01,"New York, NY",2853,2418
"1607","Fort Greene.(New York)",323,2016-02-01,"New York, NY",2849,2409
"1608","Fort Greene.(New York)",323,2016-01-01,"New York, NY",2841,2399
"1609","Whitestone.(New York)",8,2016-12-01,"New York, NY",2302,2392
"1610","Whitestone.(New York)",8,2016-11-01,"New York, NY",2309,2388
"1611","Whitestone.(New York)",7,2016-10-01,"New York, NY",2316,2384
"1612","Whitestone.(New York)",7,2016-09-01,"New York, NY",2330,2387
"1613","Whitestone.(New York)",7,2016-08-01,"New York, NY",2339,2396
"1614","Whitestone.(New York)",7,2016-07-01,"New York, NY",2345,2407
"1615","Whitestone.(New York)",7,2016-06-01,"New York, NY",2339,2415
"1616","Whitestone.(New York)",7,2016-05-01,"New York, NY",2332,2419
"1617","Whitestone.(New York)",7,2016-04-01,"New York, NY",2323,2421
"1618","Whitestone.(New York)",7,2016-03-01,"New York, NY",2314,2418
"1619","Whitestone.(New York)",6,2016-02-01,"New York, NY",2304,2409
"1620","Whitestone.(New York)",6,2016-01-01,"New York, NY",2312,2399
"1621","Hollis.(New York)",0,2016-12-01,"New York, NY",2269,2392
"1622","Hollis.(New York)",0,2016-11-01,"New York, NY",2256,2388
"1623","Hollis.(New York)",0,2016-10-01,"New York, NY",2241,2384
"1624","Hollis.(New York)",0,2016-09-01,"New York, NY",2243,2387
"1625","Hollis.(New York)",0,2016-08-01,"New York, NY",2256,2396
"1626","Hollis.(New York)",0,2016-07-01,"New York, NY",2267,2407
"1627","Hollis.(New York)",0,2016-06-01,"New York, NY",2261,2415
"1628","Hollis.(New York)",0,2016-05-01,"New York, NY",2255,2419
"1629","Hollis.(New York)",0,2016-04-01,"New York, NY",2243,2421
"1630","Hollis.(New York)",0,2016-03-01,"New York, NY",2228,2418
"1631","Hollis.(New York)",0,2016-02-01,"New York, NY",2216,2409
"1632","Hollis.(New York)",0,2016-01-01,"New York, NY",2208,2399
"1633","Throggs Neck.(New York)",0,2016-12-01,"New York, NY",1799,2392
"1634","Throggs Neck.(New York)",0,2016-11-01,"New York, NY",1813,2388
"1635","Throggs Neck.(New York)",0,2016-10-01,"New York, NY",1824,2384
"1636","Throggs Neck.(New York)",0,2016-09-01,"New York, NY",1835,2387
"1637","Throggs Neck.(New York)",0,2016-08-01,"New York, NY",1843,2396
"1638","Throggs Neck.(New York)",0,2016-07-01,"New York, NY",1848,2407
"1639","Throggs Neck.(New York)",0,2016-06-01,"New York, NY",1848,2415
"1640","Throggs Neck.(New York)",0,2016-05-01,"New York, NY",1853,2419
"1641","Throggs Neck.(New York)",0,2016-04-01,"New York, NY",1861,2421
"1642","Throggs Neck.(New York)",0,2016-03-01,"New York, NY",1869,2418
"1643","Throggs Neck.(New York)",0,2016-02-01,"New York, NY",1865,2409
"1644","Throggs Neck.(New York)",0,2016-01-01,"New York, NY",1864,2399
"1645","St. Albans.(New York)",0,2016-12-01,"New York, NY",2242,2392
"1646","St. Albans.(New York)",0,2016-11-01,"New York, NY",2223,2388
"1647","St. Albans.(New York)",0,2016-10-01,"New York, NY",2193,2384
"1648","St. Albans.(New York)",0,2016-09-01,"New York, NY",2179,2387
"1649","St. Albans.(New York)",0,2016-08-01,"New York, NY",2171,2396
"1650","St. Albans.(New York)",0,2016-07-01,"New York, NY",2166,2407
"1651","St. Albans.(New York)",0,2016-06-01,"New York, NY",2153,2415
"1652","St. Albans.(New York)",0,2016-05-01,"New York, NY",2155,2419
"1653","St. Albans.(New York)",0,2016-04-01,"New York, NY",2154,2421
"1654","St. Albans.(New York)",0,2016-03-01,"New York, NY",2160,2418
"1655","St. Albans.(New York)",0,2016-02-01,"New York, NY",2155,2409
"1656","St. Albans.(New York)",0,2016-01-01,"New York, NY",2147,2399
"1657","Melrose.(New York)",5,2016-12-01,"New York, NY",1840,2392
"1658","Melrose.(New York)",5,2016-11-01,"New York, NY",1840,2388
"1659","Melrose.(New York)",5,2016-10-01,"New York, NY",1829,2384
"1660","Melrose.(New York)",5,2016-09-01,"New York, NY",1816,2387
"1661","Melrose.(New York)",5,2016-08-01,"New York, NY",1806,2396
"1662","Melrose.(New York)",5,2016-07-01,"New York, NY",1804,2407
"1663","Melrose.(New York)",5,2016-06-01,"New York, NY",1808,2415
"1664","Melrose.(New York)",5,2016-05-01,"New York, NY",1820,2419
"1665","Melrose.(New York)",5,2016-04-01,"New York, NY",1832,2421
"1666","Melrose.(New York)",5,2016-03-01,"New York, NY",1842,2418
"1667","Melrose.(New York)",5,2016-02-01,"New York, NY",1840,2409
"1668","Melrose.(New York)",5,2016-01-01,"New York, NY",1831,2399
"1669","Morris Park.(New York)",3,2016-12-01,"New York, NY",1729,2392
"1670","Morris Park.(New York)",3,2016-11-01,"New York, NY",1743,2388
"1671","Morris Park.(New York)",3,2016-10-01,"New York, NY",1744,2384
